geneID	start	end	strand	island start	island end
ENSG00000078725	119369056	119369056	119369425	119369000	119370000
ENSG00000078725	119369056	119369056	119369425	119369000	119370000
ENSG00000106780	120714359	120714359	120714470	120714000	120715000
ENSG00000106780	120714359	120714359	120714470	120714000	120715000
ENSG00000119402	120793354	120793354	120793396	120793000	120794000
ENSG00000119402	120793354	120793354	120793396	120793000	120794000
ENSG00000226752	120824828	120824828	120854385	120843000	120844000
ENSG00000226752	120824828	120824828	120854385	120843000	120844000
ENSG00000119403	120875881	120875881	120876433	120876000	120877000
ENSG00000119403	120875881	120875881	120876433	120876000	120877000
ENSG00000056558	120929114	120929114	120929173	120929000	120930000
ENSG00000056558	120929114	120929114	120929173	120929000	120930000
ENSG00000239593	121279863	121279863	121282730	121282000	121283000
ENSG00000235865	121280768	121280768	121285530	121282000	121283000
ENSG00000239593	121279863	121279863	121282730	121282000	121283000
ENSG00000235865	121280768	121280768	121285530	121282000	121283000
ENSG00000148175	121370188	121370188	121370253	121370000	121371000
ENSG00000227355	121369893	121369893	121463370	121370000	121371000
ENSG00000148175	121370188	121370188	121370253	121370000	121371000
ENSG00000227355	121369893	121369893	121463370	121370000	121371000
ENSG00000204136	121499650	121499650	121499816	121499000	121500000
ENSG00000204136	121499650	121499650	121499816	121499000	121500000
ENSG00000229854	121574891	121574891	121576214	121575000	121576000
ENSG00000229854	121574891	121574891	121576214	121575000	121576000
ENSG00000229854	121574891	121574891	121576214	121576000	121577000
ENSG00000229854	121574891	121574891	121576214	121576000	121577000
ENSG00000136848	121757013	121757013	121757022	121757000	121758000
ENSG00000136848	121757013	121757013	121757022	121757000	121758000
ENSG00000261534	121815674	121815674	121819452	121818000	121819000
ENSG00000261534	121815674	121815674	121819452	121818000	121819000
ENSG00000261534	121815674	121815674	121819452	121819000	121820000
ENSG00000261534	121815674	121815674	121819452	121819000	121820000
ENSG00000237548	121884636	121884636	121963719	121898000	121899000
ENSG00000237548	121884636	121884636	121963719	121898000	121899000
ENSG00000237548	121884636	121884636	121963719	121926000	121927000
ENSG00000237548	121884636	121884636	121963719	121926000	121927000
ENSG00000237548	121884636	121884636	121963719	121957000	121958000
ENSG00000237548	121884636	121884636	121963719	121957000	121958000
ENSG00000175764	122093149	122093149	122093606	122093000	122094000
ENSG00000175764	122093149	122093149	122093606	122093000	122094000
ENSG00000266583	122120082	122120082	122120167	122120000	122121000
ENSG00000266583	122120082	122120082	122120167	122120000	122121000
ENSG00000119421	122159678	122159678	122159779	122159000	122160000
ENSG00000119421	122159678	122159678	122159779	122159000	122160000
ENSG00000106852	122227800	122227800	122228431	122227000	122228000
ENSG00000106852	122227800	122227800	122228431	122227000	122228000
ENSG00000106852	122227800	122227800	122228431	122228000	122229000
ENSG00000106852	122227800	122227800	122228431	122228000	122229000
ENSG00000234156	122403407	122403407	122639685	122406000	122407000
ENSG00000234156	122403407	122403407	122639685	122406000	122407000
ENSG00000234156	122403407	122403407	122639685	122499000	122500000
ENSG00000234156	122403407	122403407	122639685	122499000	122500000
ENSG00000148215	122788933	122788933	122789895	122789000	122790000
ENSG00000148215	122788933	122788933	122789895	122789000	122790000
ENSG00000165204	122800123	122800123	122801073	122800000	122801000
ENSG00000165204	122800123	122800123	122801073	122800000	122801000
ENSG00000186130	122913251	122913251	122913323	122913000	122914000
ENSG00000186130	122913251	122913251	122913323	122913000	122914000
ENSG00000171448	122931064	122931064	122931265	122931000	122932000
ENSG00000171448	122931064	122931064	122931265	122931000	122932000
ENSG00000286718	122940733	122940733	122941260	122941000	122942000
ENSG00000286718	122940733	122940733	122941260	122941000	122942000
ENSG00000236901	123109494	123109494	123115477	123110000	123111000
ENSG00000236901	123109494	123109494	123115477	123110000	123111000
ENSG00000236901	123109494	123109494	123115477	123112000	123113000
ENSG00000236901	123109494	123109494	123115477	123112000	123113000
ENSG00000236901	123109494	123109494	123115477	123114000	123115000
ENSG00000236901	123109494	123109494	123115477	123114000	123115000
ENSG00000148204	123379963	123379963	123380324	123379000	123380000
ENSG00000148204	123379963	123379963	123380324	123379000	123380000
ENSG00000119522	123929889	123929889	123930152	123929000	123930000
ENSG00000119522	123929889	123929889	123930152	123929000	123930000
ENSG00000119522	123929889	123929889	123930152	123930000	123931000
ENSG00000119522	123929889	123929889	123930152	123930000	123931000
ENSG00000236668	124006277	124006277	124009396	124008000	124009000
ENSG00000236668	124006277	124006277	124009396	124008000	124009000
ENSG00000236668	124006277	124006277	124009396	124009000	124010000
ENSG00000236668	124006277	124006277	124009396	124009000	124010000
ENSG00000231227	124010530	124010530	124011114	124011000	124012000
ENSG00000231227	124010530	124010530	124011114	124011000	124012000
ENSG00000119408	124301936	124301936	124301964	124301000	124302000
ENSG00000119408	124301936	124301936	124301964	124301000	124302000
ENSG00000136930	124415426	124415426	124415444	124415000	124416000
ENSG00000136930	124415426	124415426	124415444	124415000	124416000
ENSG00000180264	124478281	124478281	124478589	124478000	124479000
ENSG00000180264	124478281	124478281	124478589	124478000	124479000
ENSG00000136931	124506958	124506958	124507235	124506000	124507000
ENSG00000136931	124506958	124506958	124507235	124506000	124507000
ENSG00000136931	124506958	124506958	124507235	124507000	124508000
ENSG00000136931	124506958	124506958	124507235	124507000	124508000
ENSG00000236643	124770123	124770123	124772927	124770000	124771000
ENSG00000236643	124770123	124770123	124772927	124770000	124771000
ENSG00000236643	124770123	124770123	124772927	124771000	124772000
ENSG00000236643	124770123	124770123	124772927	124771000	124772000
ENSG00000185585	124810413	124810413	124814885	124810000	124811000
ENSG00000185585	124810413	124810413	124814885	124810000	124811000
ENSG00000185585	124810413	124810413	124814885	124811000	124812000
ENSG00000185585	124810413	124810413	124814885	124811000	124812000
ENSG00000136918	124857631	124857631	124857878	124857000	124858000
ENSG00000136918	124857631	124857631	124857878	124857000	124858000
ENSG00000136942	124861913	124861913	124861961	124861000	124862000
ENSG00000136942	124861913	124861913	124861961	124861000	124862000
ENSG00000119414	125189644	125189644	125189783	125189000	125190000
ENSG00000119414	125189644	125189644	125189783	125189000	125190000
ENSG00000044574	125241127	125241127	125241382	125241000	125242000
ENSG00000239705	125241663	125241663	125257071	125241000	125242000
ENSG00000044574	125241127	125241127	125241382	125241000	125242000
ENSG00000239705	125241663	125241663	125257071	125241000	125242000
ENSG00000287782	125426169	125426169	125438509	125427000	125428000
ENSG00000287782	125426169	125426169	125438509	125427000	125428000
ENSG00000287782	125426169	125426169	125438509	125428000	125429000
ENSG00000287782	125426169	125426169	125438509	125428000	125429000
ENSG00000287782	125426169	125426169	125438509	125429000	125430000
ENSG00000287782	125426169	125426169	125438509	125429000	125430000
ENSG00000287782	125426169	125426169	125438509	125430000	125431000
ENSG00000287782	125426169	125426169	125438509	125430000	125431000
ENSG00000287782	125426169	125426169	125438509	125431000	125432000
ENSG00000287782	125426169	125426169	125438509	125431000	125432000
ENSG00000287782	125426169	125426169	125438509	125433000	125434000
ENSG00000287782	125426169	125426169	125438509	125433000	125434000
ENSG00000287782	125426169	125426169	125438509	125435000	125436000
ENSG00000287782	125426169	125426169	125438509	125435000	125436000
ENSG00000287782	125426169	125426169	125438509	125436000	125437000
ENSG00000287782	125426169	125426169	125438509	125436000	125437000
ENSG00000119487	125706971	125706971	125707202	125707000	125708000
ENSG00000119487	125706971	125706971	125707202	125707000	125708000
ENSG00000229582	125743754	125743754	125746552	125746000	125747000
ENSG00000229582	125743754	125743754	125746552	125746000	125747000
ENSG00000232413	126057580	126057580	126159613	126059000	126060000
ENSG00000232413	126057580	126057580	126159613	126059000	126060000
ENSG00000232413	126057580	126057580	126159613	126066000	126067000
ENSG00000232413	126057580	126057580	126159613	126066000	126067000
ENSG00000232413	126057580	126057580	126159613	126071000	126072000
ENSG00000232413	126057580	126057580	126159613	126071000	126072000
ENSG00000232413	126057580	126057580	126159613	126091000	126092000
ENSG00000232413	126057580	126057580	126159613	126091000	126092000
ENSG00000232413	126057580	126057580	126159613	126095000	126096000
ENSG00000232413	126057580	126057580	126159613	126095000	126096000
ENSG00000232413	126057580	126057580	126159613	126114000	126115000
ENSG00000232413	126057580	126057580	126159613	126114000	126115000
ENSG00000232413	126057580	126057580	126159613	126126000	126127000
ENSG00000232413	126057580	126057580	126159613	126126000	126127000
ENSG00000232413	126057580	126057580	126159613	126127000	126128000
ENSG00000232413	126057580	126057580	126159613	126127000	126128000
ENSG00000232413	126057580	126057580	126159613	126131000	126132000
ENSG00000232413	126057580	126057580	126159613	126131000	126132000
ENSG00000232413	126057580	126057580	126159613	126149000	126150000
ENSG00000232413	126057580	126057580	126159613	126149000	126150000
ENSG00000232413	126057580	126057580	126159613	126156000	126157000
ENSG00000232413	126057580	126057580	126159613	126156000	126157000
ENSG00000232413	126057580	126057580	126159613	126158000	126159000
ENSG00000232413	126057580	126057580	126159613	126158000	126159000
ENSG00000228392	126286999	126286999	126298593	126293000	126294000
ENSG00000228392	126286999	126286999	126298593	126293000	126294000
ENSG00000228392	126286999	126286999	126298593	126296000	126297000
ENSG00000228392	126286999	126286999	126298593	126296000	126297000
ENSG00000224842	126589594	126589594	126613700	126609000	126610000
ENSG00000224842	126589594	126589594	126613700	126609000	126610000
ENSG00000224842	126589594	126589594	126613700	126610000	126611000
ENSG00000224842	126589594	126589594	126613700	126610000	126611000
ENSG00000224842	126589594	126589594	126613700	126611000	126612000
ENSG00000224842	126589594	126589594	126613700	126611000	126612000
ENSG00000224842	126589594	126589594	126613700	126612000	126613000
ENSG00000224842	126589594	126589594	126613700	126612000	126613000
ENSG00000224842	126589594	126589594	126613700	126613000	126614000
ENSG00000224842	126589594	126589594	126613700	126613000	126614000
ENSG00000238010	126640756	126640756	126641293	126640000	126641000
ENSG00000238010	126640756	126640756	126641293	126640000	126641000
ENSG00000238010	126640756	126640756	126641293	126641000	126642000
ENSG00000238010	126640756	126640756	126641293	126641000	126642000
ENSG00000136944	126696452	126696452	126701032	126696000	126697000
ENSG00000136944	126696452	126696452	126701032	126696000	126697000
ENSG00000136944	126696452	126696452	126701032	126697000	126698000
ENSG00000136944	126696452	126696452	126701032	126697000	126698000
ENSG00000136944	126696452	126696452	126701032	126698000	126699000
ENSG00000136944	126696452	126696452	126701032	126698000	126699000
ENSG00000136944	126696452	126696452	126701032	126699000	126700000
ENSG00000136944	126696452	126696452	126701032	126699000	126700000
ENSG00000136944	126696452	126696452	126701032	126700000	126701000
ENSG00000136944	126696452	126696452	126701032	126700000	126701000
ENSG00000286428	126701173	126701173	126704691	126702000	126703000
ENSG00000286428	126701173	126701173	126704691	126702000	126703000
ENSG00000286428	126701173	126701173	126704691	126704000	126705000
ENSG00000286428	126701173	126701173	126704691	126704000	126705000
ENSG00000136859	127122315	127122315	127122634	127122000	127123000
ENSG00000136859	127122315	127122315	127122634	127122000	127123000
ENSG00000228487	127213783	127213783	127221907	127215000	127216000
ENSG00000228487	127213783	127213783	127221907	127215000	127216000
ENSG00000136828	127218770	127218770	127223166	127219000	127220000
ENSG00000228487	127213783	127213783	127221907	127219000	127220000
ENSG00000136828	127218770	127218770	127223166	127219000	127220000
ENSG00000228487	127213783	127213783	127221907	127219000	127220000
ENSG00000197958	127451318	127451318	127451373	127451000	127452000
ENSG00000197958	127451318	127451318	127451373	127451000	127452000
ENSG00000148356	127502774	127502774	127503486	127502000	127503000
ENSG00000148356	127502774	127502774	127503486	127502000	127503000
ENSG00000148356	127502774	127502774	127503486	127503000	127504000
ENSG00000148356	127502774	127502774	127503486	127503000	127504000
ENSG00000136830	127568875	127568875	127569073	127568000	127569000
ENSG00000136830	127568875	127568875	127569073	127568000	127569000
ENSG00000136830	127568875	127568875	127569073	127569000	127570000
ENSG00000136830	127568875	127568875	127569073	127569000	127570000
ENSG00000160401	127713834	127713834	127714021	127713000	127714000
ENSG00000160401	127713834	127713834	127714021	127713000	127714000
ENSG00000160401	127713834	127713834	127714021	127714000	127715000
ENSG00000160401	127713834	127713834	127714021	127714000	127715000
ENSG00000187024	127715640	127715640	127715651	127715000	127716000
ENSG00000187024	127715640	127715640	127715651	127715000	127716000
ENSG00000167094	127731406	127731406	127731590	127731000	127732000
ENSG00000167094	127731406	127731406	127731590	127731000	127732000
ENSG00000160404	127735271	127735271	127735275	127735000	127736000
ENSG00000160404	127735271	127735271	127735275	127735000	127736000
ENSG00000095370	127754842	127754842	127755030	127754000	127755000
ENSG00000286196	127754534	127754534	127760560	127754000	127755000
ENSG00000095370	127754842	127754842	127755030	127754000	127755000
ENSG00000286196	127754534	127754534	127760560	127754000	127755000
ENSG00000095370	127754842	127754842	127755030	127755000	127756000
ENSG00000286196	127754534	127754534	127760560	127755000	127756000
ENSG00000095370	127754842	127754842	127755030	127755000	127756000
ENSG00000286196	127754534	127754534	127760560	127755000	127756000
ENSG00000283863	127785833	127785833	127785923	127785000	127786000
ENSG00000284547	127785918	127785918	127786007	127785000	127786000
ENSG00000283863	127785833	127785833	127785923	127785000	127786000
ENSG00000284547	127785918	127785918	127786007	127785000	127786000
ENSG00000284547	127785918	127785918	127786007	127786000	127787000
ENSG00000284547	127785918	127785918	127786007	127786000	127787000
ENSG00000136807	127789544	127789544	127790792	127789000	127790000
ENSG00000136807	127789544	127789544	127790792	127789000	127790000
ENSG00000136877	127804285	127804285	127804296	127804000	127805000
ENSG00000136877	127804285	127804285	127804296	127804000	127805000
ENSG00000225032	127816066	127816066	127822520	127816000	127817000
ENSG00000225032	127816066	127816066	127822520	127816000	127817000
ENSG00000225032	127816066	127816066	127822520	127817000	127818000
ENSG00000225032	127816066	127816066	127822520	127817000	127818000
ENSG00000225032	127816066	127816066	127822520	127818000	127819000
ENSG00000225032	127816066	127816066	127822520	127818000	127819000
ENSG00000225032	127816066	127816066	127822520	127819000	127820000
ENSG00000225032	127816066	127816066	127822520	127819000	127820000
ENSG00000106991	127854356	127854356	127854636	127854000	127855000
ENSG00000106991	127854356	127854356	127854636	127854000	127855000
ENSG00000263979	127869415	127869415	127869495	127869000	127870000
ENSG00000263979	127869415	127869415	127869495	127869000	127870000
ENSG00000106992	127877623	127877623	127877671	127877000	127878000
ENSG00000106992	127877623	127877623	127877671	127877000	127878000
ENSG00000257524	127899503	127899503	127899581	127899000	127900000
ENSG00000160408	127899503	127899503	127899574	127899000	127900000
ENSG00000257524	127899503	127899503	127899581	127899000	127900000
ENSG00000160408	127899503	127899503	127899574	127899000	127900000
ENSG00000136840	127916826	127916826	127916996	127916000	127917000
ENSG00000136840	127916826	127916826	127916996	127916000	127917000
ENSG00000167103	127927297	127927297	127927491	127927000	127928000
ENSG00000167103	127927297	127927297	127927491	127927000	127928000
ENSG00000227218	127934503	127934503	127940952	127934000	127935000
ENSG00000227218	127934503	127934503	127940952	127934000	127935000
ENSG00000227218	127934503	127934503	127940952	127935000	127936000
ENSG00000227218	127934503	127934503	127940952	127935000	127936000
ENSG00000227218	127934503	127934503	127940952	127937000	127938000
ENSG00000136908	127937821	127937821	127937843	127937000	127938000
ENSG00000227218	127934503	127934503	127940952	127937000	127938000
ENSG00000136908	127937821	127937821	127937843	127937000	127938000
ENSG00000227218	127934503	127934503	127940952	127938000	127939000
ENSG00000227218	127934503	127934503	127940952	127938000	127939000
ENSG00000167106	127950423	127950423	127950722	127950000	127951000
ENSG00000167106	127950423	127950423	127950722	127950000	127951000
ENSG00000148339	128107239	128107239	128107647	128107000	128108000
ENSG00000148339	128107239	128107239	128107647	128107000	128108000
ENSG00000234771	128108581	128108581	128118693	128114000	128115000
ENSG00000234771	128108581	128108581	128118693	128114000	128115000
ENSG00000234771	128108581	128108581	128118693	128115000	128116000
ENSG00000234771	128108581	128108581	128118693	128115000	128116000
ENSG00000234771	128108581	128108581	128118693	128118000	128119000
ENSG00000234771	128108581	128108581	128118693	128118000	128119000
ENSG00000148334	128127718	128127718	128127724	128127000	128128000
ENSG00000148334	128127718	128127718	128127724	128127000	128128000
ENSG00000232850	128128529	128128529	128130628	128128000	128129000
ENSG00000232850	128128529	128128529	128130628	128128000	128129000
ENSG00000232850	128128529	128128529	128130628	128129000	128130000
ENSG00000232850	128128529	128128529	128130628	128129000	128130000
ENSG00000148346	128153120	128153120	128153139	128153000	128154000
ENSG00000148346	128153120	128153120	128153139	128153000	128154000
ENSG00000171159	128163616	128163616	128163924	128163000	128164000
ENSG00000171159	128163616	128163616	128163924	128163000	128164000
ENSG00000148337	128191280	128191280	128191452	128191000	128192000
ENSG00000148337	128191280	128191280	128191452	128191000	128192000
ENSG00000207581	128244721	128244721	128244830	128244000	128245000
ENSG00000264823	128244947	128244947	128245030	128244000	128245000
ENSG00000207581	128244721	128244721	128244830	128244000	128245000
ENSG00000264823	128244947	128244947	128245030	128244000	128245000
ENSG00000264823	128244947	128244947	128245030	128245000	128246000
ENSG00000264823	128244947	128244947	128245030	128245000	128246000
ENSG00000106976	128254006	128254006	128254162	128254000	128255000
ENSG00000106976	128254006	128254006	128254162	128254000	128255000
ENSG00000167110	128275941	128275941	128275987	128275000	128276000
ENSG00000167110	128275941	128275941	128275987	128275000	128276000
ENSG00000167112	128322409	128322409	128322447	128322000	128323000
ENSG00000167112	128322409	128322409	128322447	128322000	128323000
ENSG00000167114	128360492	128360492	128361217	128360000	128361000
ENSG00000167114	128360492	128360492	128361217	128360000	128361000
ENSG00000167114	128360492	128360492	128361217	128361000	128362000
ENSG00000167114	128360492	128360492	128361217	128361000	128362000
ENSG00000167118	128389514	128389514	128389869	128389000	128390000
ENSG00000167118	128389514	128389514	128389869	128389000	128390000
ENSG00000207955	128392007	128392007	128393510	128392000	128393000
ENSG00000284185	128392618	128392618	128392714	128392000	128393000
ENSG00000283335	128392621	128392621	128392708	128392000	128393000
ENSG00000207955	128392007	128392007	128393510	128392000	128393000
ENSG00000284185	128392618	128392618	128392714	128392000	128393000
ENSG00000283335	128392621	128392621	128392708	128392000	128393000
ENSG00000207955	128392007	128392007	128393510	128393000	128394000
ENSG00000207955	128392007	128392007	128393510	128393000	128394000
ENSG00000273186	128431598	128431598	128432006	128431000	128432000
ENSG00000273186	128431598	128431598	128432006	128431000	128432000
ENSG00000225951	128468957	128468957	128473012	128472000	128473000
ENSG00000225951	128468957	128468957	128473012	128472000	128473000
ENSG00000225951	128468957	128468957	128473012	128473000	128474000
ENSG00000225951	128468957	128468957	128473012	128473000	128474000
ENSG00000228395	128528657	128528657	128552410	128552000	128553000
ENSG00000228395	128528657	128528657	128552410	128552000	128553000
ENSG00000197694	128632980	128632980	128633190	128632000	128633000
ENSG00000197694	128632980	128632980	128633190	128632000	128633000
ENSG00000197694	128632980	128632980	128633190	128633000	128634000
ENSG00000197694	128632980	128632980	128633190	128633000	128634000
ENSG00000119333	128636281	128636281	128636408	128636000	128637000
ENSG00000119333	128636281	128636281	128636408	128636000	128637000
ENSG00000234705	128663134	128663134	128684477	128684000	128685000
ENSG00000234705	128663134	128663134	128684477	128684000	128685000
ENSG00000264438	128709780	128709780	128710043	128709000	128710000
ENSG00000264438	128709780	128709780	128710043	128709000	128710000
ENSG00000160447	128720607	128720607	128720916	128720000	128721000
ENSG00000160447	128720607	128720607	128720916	128720000	128721000
ENSG00000160446	128724094	128724094	128724109	128724000	128725000
ENSG00000223478	128724445	128724445	128733194	128724000	128725000
ENSG00000160446	128724094	128724094	128724109	128724000	128725000
ENSG00000223478	128724445	128724445	128733194	128724000	128725000
ENSG00000223478	128724445	128724445	128733194	128729000	128730000
ENSG00000223478	128724445	128724445	128733194	128729000	128730000
ENSG00000223478	128724445	128724445	128733194	128730000	128731000
ENSG00000223478	128724445	128724445	128733194	128730000	128731000
ENSG00000223478	128724445	128724445	128733194	128731000	128732000
ENSG00000223478	128724445	128724445	128733194	128731000	128732000
ENSG00000160445	128772352	128772352	128772414	128772000	128773000
ENSG00000160445	128772352	128772352	128772414	128772000	128773000
ENSG00000107021	128807880	128807880	128810424	128807000	128808000
ENSG00000107021	128807880	128807880	128810424	128807000	128808000
ENSG00000107021	128807880	128807880	128810424	128808000	128809000
ENSG00000107021	128807880	128807880	128810424	128808000	128809000
ENSG00000107021	128807880	128807880	128810424	128809000	128810000
ENSG00000107021	128807880	128807880	128810424	128809000	128810000
ENSG00000167136	128822611	128822611	128822676	128822000	128823000
ENSG00000198917	128822091	128822091	128822724	128822000	128823000
ENSG00000167136	128822611	128822611	128822676	128822000	128823000
ENSG00000198917	128822091	128822091	128822724	128822000	128823000
ENSG00000286112	128881897	128881897	128881931	128881000	128882000
ENSG00000286112	128881897	128881897	128881931	128881000	128882000
ENSG00000136802	128916372	128916372	128918034	128916000	128917000
ENSG00000136802	128916372	128916372	128918034	128916000	128917000
ENSG00000175287	128941580	128941580	128942038	128941000	128942000
ENSG00000251184	128941478	128941478	128941533	128941000	128942000
ENSG00000175287	128941580	128941580	128942038	128941000	128942000
ENSG00000251184	128941478	128941478	128941533	128941000	128942000
ENSG00000175283	128947304	128947304	128947603	128947000	128948000
ENSG00000175283	128947304	128947304	128947603	128947000	128948000
ENSG00000095319	129006679	129006679	129007096	129006000	129007000
ENSG00000095319	129006679	129006679	129007096	129006000	129007000
ENSG00000148341	129028155	129028155	129028198	129028000	129029000
ENSG00000148341	129028155	129028155	129028198	129028000	129029000
ENSG00000148343	129069076	129069076	129069095	129069000	129070000
ENSG00000148343	129069076	129069076	129069095	129069000	129070000
ENSG00000287234	129080355	129080355	129080765	129080000	129081000
ENSG00000287234	129080355	129080355	129080765	129080000	129081000
ENSG00000167130	129088971	129088971	129089522	129088000	129089000
ENSG00000167130	129088971	129088971	129089522	129088000	129089000
ENSG00000167130	129088971	129088971	129089522	129089000	129090000
ENSG00000167130	129088971	129088971	129089522	129089000	129090000
ENSG00000234055	129097854	129097854	129100266	129098000	129099000
ENSG00000234055	129097854	129097854	129100266	129098000	129099000
ENSG00000234055	129097854	129097854	129100266	129100000	129101000
ENSG00000234055	129097854	129097854	129100266	129100000	129101000
ENSG00000095321	129110483	129110483	129110672	129110000	129111000
ENSG00000095321	129110483	129110483	129110672	129110000	129111000
ENSG00000119383	129147465	129147465	129147995	129147000	129148000
ENSG00000119383	129147465	129147465	129147995	129147000	129148000
ENSG00000204055	129175807	129175807	129261581	129175000	129176000
ENSG00000204055	129175807	129175807	129261581	129175000	129176000
ENSG00000204055	129175807	129175807	129261581	129176000	129177000
ENSG00000204055	129175807	129175807	129261581	129176000	129177000
ENSG00000204055	129175807	129175807	129261581	129177000	129178000
ENSG00000204055	129175807	129175807	129261581	129177000	129178000
ENSG00000188483	129178053	129178053	129178261	129178000	129179000
ENSG00000204055	129175807	129175807	129261581	129178000	129179000
ENSG00000188483	129178053	129178053	129178261	129178000	129179000
ENSG00000204055	129175807	129175807	129261581	129178000	129179000
ENSG00000204055	129175807	129175807	129261581	129179000	129180000
ENSG00000204055	129175807	129175807	129261581	129179000	129180000
ENSG00000204055	129175807	129175807	129261581	129181000	129182000
ENSG00000204055	129175807	129175807	129261581	129181000	129182000
ENSG00000204055	129175807	129175807	129261581	129182000	129183000
ENSG00000204055	129175807	129175807	129261581	129182000	129183000
ENSG00000204055	129175807	129175807	129261581	129194000	129195000
ENSG00000204055	129175807	129175807	129261581	129194000	129195000
ENSG00000204055	129175807	129175807	129261581	129198000	129199000
ENSG00000204055	129175807	129175807	129261581	129198000	129199000
ENSG00000204055	129175807	129175807	129261581	129201000	129202000
ENSG00000204055	129175807	129175807	129261581	129201000	129202000
ENSG00000204055	129175807	129175807	129261581	129202000	129203000
ENSG00000204055	129175807	129175807	129261581	129202000	129203000
ENSG00000204055	129175807	129175807	129261581	129203000	129204000
ENSG00000204055	129175807	129175807	129261581	129203000	129204000
ENSG00000204055	129175807	129175807	129261581	129204000	129205000
ENSG00000204055	129175807	129175807	129261581	129204000	129205000
ENSG00000204055	129175807	129175807	129261581	129206000	129207000
ENSG00000204055	129175807	129175807	129261581	129206000	129207000
ENSG00000204055	129175807	129175807	129261581	129208000	129209000
ENSG00000204055	129175807	129175807	129261581	129208000	129209000
ENSG00000204055	129175807	129175807	129261581	129216000	129217000
ENSG00000204055	129175807	129175807	129261581	129216000	129217000
ENSG00000204055	129175807	129175807	129261581	129217000	129218000
ENSG00000204055	129175807	129175807	129261581	129217000	129218000
ENSG00000204055	129175807	129175807	129261581	129218000	129219000
ENSG00000204055	129175807	129175807	129261581	129218000	129219000
ENSG00000204055	129175807	129175807	129261581	129222000	129223000
ENSG00000204055	129175807	129175807	129261581	129222000	129223000
ENSG00000204055	129175807	129175807	129261581	129223000	129224000
ENSG00000204055	129175807	129175807	129261581	129223000	129224000
ENSG00000204055	129175807	129175807	129261581	129224000	129225000
ENSG00000204055	129175807	129175807	129261581	129224000	129225000
ENSG00000204055	129175807	129175807	129261581	129226000	129227000
ENSG00000204055	129175807	129175807	129261581	129226000	129227000
ENSG00000204055	129175807	129175807	129261581	129227000	129228000
ENSG00000204055	129175807	129175807	129261581	129227000	129228000
ENSG00000204055	129175807	129175807	129261581	129231000	129232000
ENSG00000204055	129175807	129175807	129261581	129231000	129232000
ENSG00000204055	129175807	129175807	129261581	129234000	129235000
ENSG00000204055	129175807	129175807	129261581	129234000	129235000
ENSG00000204055	129175807	129175807	129261581	129235000	129236000
ENSG00000204055	129175807	129175807	129261581	129235000	129236000
ENSG00000204055	129175807	129175807	129261581	129236000	129237000
ENSG00000204055	129175807	129175807	129261581	129236000	129237000
ENSG00000204055	129175807	129175807	129261581	129242000	129243000
ENSG00000204055	129175807	129175807	129261581	129242000	129243000
ENSG00000204055	129175807	129175807	129261581	129253000	129254000
ENSG00000204055	129175807	129175807	129261581	129253000	129254000
ENSG00000204055	129175807	129175807	129261581	129258000	129259000
ENSG00000204055	129175807	129175807	129261581	129258000	129259000
ENSG00000224307	129282458	129282458	129312665	129283000	129284000
ENSG00000224307	129282458	129282458	129312665	129283000	129284000
ENSG00000224307	129282458	129282458	129312665	129284000	129285000
ENSG00000224307	129282458	129282458	129312665	129284000	129285000
ENSG00000224307	129282458	129282458	129312665	129288000	129289000
ENSG00000224307	129282458	129282458	129312665	129288000	129289000
ENSG00000224307	129282458	129282458	129312665	129290000	129291000
ENSG00000224307	129282458	129282458	129312665	129290000	129291000
ENSG00000224307	129282458	129282458	129312665	129312000	129313000
ENSG00000224307	129282458	129282458	129312665	129312000	129313000
ENSG00000179082	129321016	129321016	129324905	129321000	129322000
ENSG00000179082	129321016	129321016	129324905	129321000	129322000
ENSG00000179082	129321016	129321016	129324905	129322000	129323000
ENSG00000179082	129321016	129321016	129324905	129322000	129323000
ENSG00000233901	129332300	129332300	129359541	129334000	129335000
ENSG00000233901	129332300	129332300	129359541	129334000	129335000
ENSG00000233901	129332300	129332300	129359541	129335000	129336000
ENSG00000233901	129332300	129332300	129359541	129335000	129336000
ENSG00000233901	129332300	129332300	129359541	129336000	129337000
ENSG00000233901	129332300	129332300	129359541	129336000	129337000
ENSG00000233901	129332300	129332300	129359541	129337000	129338000
ENSG00000233901	129332300	129332300	129359541	129337000	129338000
ENSG00000233901	129332300	129332300	129359541	129339000	129340000
ENSG00000233901	129332300	129332300	129359541	129339000	129340000
ENSG00000233901	129332300	129332300	129359541	129341000	129342000
ENSG00000233901	129332300	129332300	129359541	129341000	129342000
ENSG00000233901	129332300	129332300	129359541	129342000	129343000
ENSG00000233901	129332300	129332300	129359541	129342000	129343000
ENSG00000233901	129332300	129332300	129359541	129349000	129350000
ENSG00000233901	129332300	129332300	129359541	129349000	129350000
ENSG00000233901	129332300	129332300	129359541	129350000	129351000
ENSG00000233901	129332300	129332300	129359541	129350000	129351000
ENSG00000233901	129332300	129332300	129359541	129351000	129352000
ENSG00000233901	129332300	129332300	129359541	129351000	129352000
ENSG00000233901	129332300	129332300	129359541	129352000	129353000
ENSG00000233901	129332300	129332300	129359541	129352000	129353000
ENSG00000233901	129332300	129332300	129359541	129353000	129354000
ENSG00000233901	129332300	129332300	129359541	129353000	129354000
